Root,Serial,Word,Guideword,Level,Part of Speech,Topic
0000,04-0000-21-0,make the best of sth,-,B2,phrase,-
0000,04-0000-21-0,"beyond my/our, etc. control",-,B2,phrase,-
0000,04-0000-21-0,give birth,-,B2,phrase,body and health
0000,04-0000-21-0,"American/Italian, etc. by birth",-,B2,phrase,-
0000,04-0000-21-0,a bit,-,B2,phrase,-
0000,04-0000-21-0,go blank,-,B2,phrase,-
0000,04-0000-22-0,blow up sth or blow sth up,-,B2,phrasal verb,people: actions
0000,04-0000-21-0,can't be bothered,-,B2,phrase,-
0000,04-0000-21-0,"bounce along/around/into, etc.",-,B2,phrase,people: actions
0000,04-0000-21-0, bound to do sth,-,B2,phrase,-
0000,04-0000-21-0,"break an agreement/promise, etc.",-,B2,phrase,-
0000,04-0000-21-0,break a record,-,B2,phrase,people: actions
0000,04-0000-21-0,break the law,-,B2,phrase,crime
0000,04-0000-21-0,break the ice,IDIOM,B2,phrase,-
0000,04-0000-21-0,break sb's heart,IDIOM,B2,phrase,"people: personality, relationships"
0000,04-0000-22-0,break off (sth) or break (sth) off,-,B2,phrasal verb,-
0000,04-0000-22-0,break out,-,B2,phrasal verb,-
0000,04-0000-22-0,break through sth,-,B2,phrasal verb,people: actions
0000,04-0000-21-0,be out of breath,-,B2,phrase,body and health
0000,04-0000-21-0,hold your breath,-,B2,phrase,body and health
0000,04-0000-21-0,take your breath away,IDIOM,B2,phrase,people: personality
0000,04-0000-21-0,take a deep breath,-,B2,phrase,"body and health, people: actions"
0000,04-0000-21-0,in brief,-,B2,phrase,communication
0000,04-0000-22-0,bring out sth or bring sth out,-,B2,phrasal verb,shopping
0000,04-0000-22-0,bring up sth or bring sth up,-,B2,phrasal verb,communication
0000,04-0000-21-0,a broken heart,-,B2,phrase,"people: personality, relationships"
0000,04-0000-21-0,bump against/into sth,-,B2,phrase,people: actions
0000,04-0000-22-0,burn down (sth) or burn (sth) down,-,B2,phrasal verb,-
0000,04-0000-22-0,burn out,-,B2,phrasal verb,body and health
0000,04-0000-22-0,burn up sth or burn sth up,-,B2,phrasal verb,-
0000,04-0000-22-0,burst into sth ,ENTER SUDDENLY,B2,phrasal verb,people: actions
0000,04-0000-22-0,burst into sth ,MAKE A NOISE,B2,phrasal verb,-
0000,04-0000-22-0,burst out ,LAUGH/CRY,B2,phrasal verb,communication
0000,04-0000-21-0,be none of sb's  business,-,B2,phrase,communication
0000,04-0000-21-0,by heart,-,B2,phrase,-
0000,04-0000-21-0,by far,-,B2,phrase,communication
0000,04-0000-21-0,"day by day/little by little/one by one, etc.",-,B2,phrase,-
0000,04-0000-21-0,be a piece of cake,IDIOM,B2,phrase,-
0000,04-0000-21-0,call in sick,-,B2,phrase,body and health
0000,04-0000-22-0,call back,-,B2,phrasal verb,people: actions
0000,04-0000-22-0,call in,-,B2,phrasal verb,people: actions
0000,04-0000-22-0,call off sth or call sth off,NOT HAPPEN,B2,phrasal verb,people: actions
0000,04-0000-22-0,calm down (sb) or calm (sb) down ,-,B2,phrasal verb,"communication, people: personality"
0000,04-0000-21-0,"an army/prison/refugee, etc. camp",-,B2,phrase,buildings
0000,04-0000-21-0,capable of sth/doing sth ,-,B2,phrase,people: personality
0000,04-0000-21-0,"capture sb/sth on camera/film, etc.",-,B2,phrase,arts and media
0000,04-0000-21-0,Who cares?,-,B2,phrase,communication
0000,04-0000-22-0,care for sb/sth ,-,B2,phrasal verb,body and health
0000,04-0000-22-0,be/get carried away,-,B2,phrasal verb,people: personality
0000,04-0000-21-0,in any case,-,B2,phrase,communication
0000,04-0000-21-0,be the case,-,B2,phrase,-
0000,04-0000-21-0,in that case,-,B2,phrase,communication
0000,04-0000-21-0,"catch sb's attention, interest, etc.",-,B2,phrase,communication
0000,04-0000-22-0,catch up (sb) or catch (sb) up,REACH SOMEONE,B2,phrasal verb,people: actions
0000,04-0000-22-0,catch up,-,B2,phrasal verb,communication
0000,04-0000-22-0,catch up on/with sth,-,B2,phrasal verb,people: actions
0000,04-0000-21-0,a certain,-,B2,phrase,-
0000,04-0000-21-0,change the subject,-,B2,phrase,communication
0000,04-0000-21-0,take charge,-,B2,phrase,people: actions
0000,04-0000-21-0,the charts,-,B2,phrase,arts and media
0000,04-0000-21-0,"chase sb/sth away/off/out, etc.",-,B2,phrase,people: actions
0000,04-0000-22-0,chat sb up or chat up sb,-,B2,phrasal verb,communication
0000,04-0000-22-0,cheat on sb,-,B2,phrasal verb,relationships
0000,04-0000-22-0,cheer up (sb) or cheer (sb) up,-,B2,phrasal verb,"communication, people: personality"
0000,04-0000-22-0,chill out,-,B2,phrasal verb,people: personality
0000,04-0000-22-0,clear up (sth) or clear (sth) up,MAKE TIDY,B2,phrasal verb,people: actions
0000,04-0000-22-0,clear up,-,B2,phrasal verb,natural world
0000,04-0000-22-0,clear up sth or clear sth up ,-,B2,phrasal verb,communication
0000,04-0000-21-0,"climb into/out of/through, etc.",-,B2,phrase,people: actions
0000,04-0000-22-0,close down (sth) or close (sth) down,-,B2,phrasal verb,-
0000,04-0000-21-0,not have a clue,-,B2,phrase,-
0000,04-0000-22-0,come across sb/sth ,-,B2,phrasal verb,people: actions
0000,04-0000-22-0,come along,ARRIVE,B2,phrasal verb,-
0000,04-0000-22-0,come down,LOWER LEVEL,B2,phrasal verb,money
0000,04-0000-22-0,come down,FALL,B2,phrasal verb,-
0000,04-0000-22-0,come down with sth,-,B2,phrasal verb,body and health
0000,04-0000-22-0,come out,INFORMATION,B2,phrasal verb,-
0000,04-0000-22-0,come to sth,TOTAL,B2,phrasal verb,-
0000,04-0000-22-0,come to sth,DIFFERENT STATE,B2,phrasal verb,-
0000,04-0000-22-0,come up,MOVE TOWARDS,B2,phrasal verb,people: actions
0000,04-0000-22-0,come up,BE MENTIONED,B2,phrasal verb,communication
0000,04-0000-22-0,come up,SUN/MOON,B2,phrasal verb,natural world
0000,04-0000-21-0,be coming up,-,B2,phrase,-
0000,04-0000-22-0,come up with sth ,-,B2,phrasal verb,communication
0000,04-0000-21-0,common knowledge,-,B2,phrase,-
0000,04-0000-21-0,keep sb company,-,B2,phrase,relationships
0000,04-0000-21-0,compared to/with sb/sth,-,B2,phrase,-
0000,04-0000-21-0,as far as sth is concerned,-,B2,phrase,-
0000,04-0000-21-0,as far as sb is concerned,-,B2,phrase,-
0000,04-0000-21-0,In conclusion,-,B2,phrase,communication
0000,04-0000-21-0,on condition that,-,B2,phrase,-
0000,04-0000-21-0,in connection with sth,-,B2,phrase,-
0000,04-0000-21-0,be conscious of/that,-,B2,phrase,people: personality
0000,04-0000-21-0,consider sb/sth (to be) sth,-,B2,phrase,-
0000,04-0000-21-0,take sth into consideration,-,B2,phrase,-
0000,04-0000-21-0,on the contrary,-,B2,phrase,-
0000,04-0000-21-0,by/in contrast,-,B2,phrase,-
0000,04-0000-21-0,under control,-,B2,phrase,-
0000,04-0000-21-0,beyond your/out of control,-,B2,phrase,-
0000,04-0000-21-0,take control,-,B2,phrase,"people: actions, politics"
0000,04-0000-21-0,at your convenience,-,B2,phrase,-
0000,04-0000-22-0,cool down/off (sb/sth) or cool (sb/sth) down/off,BECOME LESS HOT,B2,phrasal verb,-
0000,04-0000-22-0,cool down/off (sb/sth) or cool (sb/sth) down/off,BECOME CALMER,B2,phrasal verb,people: personality
0000,04-0000-21-0,at all costs,-,B2,phrase,-
0000,04-0000-21-0,could have,-,B2,phrase,-
0000,04-0000-21-0,couldn't have,-,B2,phrase,-
0000,04-0000-22-0,count on sb,-,B2,phrasal verb,-
0000,04-0000-22-0,count on sth,-,B2,phrasal verb,-
0000,04-0000-21-0,in due course,-,B2,phrase,-
0000,04-0000-21-0,cross your mind,IDIOM,B2,phrase,-
0000,04-0000-22-0,cut across sth,DIRECTION,B2,phrasal verb,people: actions
0000,04-0000-22-0,cut down sth or cut sth down,REMOVE,B2,phrasal verb,people: actions
0000,04-0000-22-0,cut down sth or cut sth down,DIET,B2,phrasal verb,"food and drink, people: actions"
0000,04-0000-22-0,cut down sth or cut sth down,REDUCE,B2,phrasal verb,people: actions
0000,04-0000-22-0,cut off sb/sth or cut sb/sth off,STOP PROVIDING,B2,phrasal verb,people: actions
0000,04-0000-22-0,cut off sb/sth or cut sb/sth off,BE TRAPPED,B2,phrasal verb,-
0000,04-0000-21-0,dare (to) do sth,-,B2,phrase,people: personality
0000,04-0000-21-0,to date,-,B2,phrase,-
0000,04-0000-22-0,date back,-,B2,phrasal verb,-
0000,04-0000-22-0,date from sth ,-,B2,phrasal verb,-
0000,04-0000-21-0,in those days,-,B2,phrase,-
0000,04-0000-21-0,a good/great deal,-,B2,phrase,describing things
0000,04-0000-22-0,deal with sb ,-,B2,phrasal verb,"communication, people: actions"
0000,04-0000-21-0,"bored/frightened/scared, etc. to death",-,B2,phrase,people: personality
0000,04-0000-21-0,take a deep breath,-,B2,phrase,"body and health, people: actions"
0000,04-0000-21-0,"one metre/6 ft, etc. deep",-,B2,phrase,describing things
0000,04-0000-21-0,a deep sleep,-,B2,phrase,-
0000,04-0000-21-0,deep down,-,B2,phrase,people: personality
0000,04-0000-21-0,"deliver a speech/talk, etc.",-,B2,phrase,"communication, politics"
0000,04-0000-22-0,depend on/upon sb/sth ,NEED,B2,phrasal verb,-
0000,04-0000-22-0,depend on/upon sb/sth ,RELY,B2,phrasal verb,relationships
0000,04-0000-21-0,in depth,-,B2,phrase,-
0000,04-0000-21-0,be designed for/to do sth ,-,B2,phrase,-
0000,04-0000-21-0,despite the fact that,-,B2,phrase,-
0000,04-0000-21-0,go into detail/s,-,B2,phrase,communication
0000,04-0000-22-0,devote sth to sb/sth ,USE TIME,B2,phrasal verb,people: actions
0000,04-0000-22-0,devote sth to sb/sth ,USE SPACE,B2,phrasal verb,people: actions
0000,04-0000-22-0,die out,-,B2,phrasal verb,-
0000,04-0000-21-0,make a (big) difference,-,B2,phrase,-
0000,04-0000-21-0,make no difference/not make any difference,-,B2,phrase,-
0000,04-0000-21-0,dig a hole/tunnel,-,B2,phrase,people: actions
0000,04-0000-21-0,in sb's direction,-,B2,phrase,-
0000,04-0000-21-0,discourage sb from doing sth ,-,B2,phrase,communication
0000,04-0000-21-0,be a disgrace,-,B2,phrase,-
0000,04-0000-21-0,at sb's disposal,-,B2,phrase,-
0000,04-0000-21-0,"do damage/harm, etc.",-,B2,phrase,people: actions
0000,04-0000-21-0,do sb good,-,B2,phrase,-
0000,04-0000-21-0,be/have to do with sth,-,B2,phrase,-
0000,04-0000-22-0,do up sth or do sth up,-,B2,phrasal verb,people: actions
0000,04-0000-22-0,do without (sb/sth) ,-,B2,phrasal verb,-
0000,04-0000-21-0,a dose of sth ,-,B2,phrase,-
0000,04-0000-21-0,be in doubt,-,B2,phrase,-
0000,04-0000-21-0,without (a) doubt,-,B2,phrase,-
0000,04-0000-21-0,"draw into/out/away, etc.",-,B2,phrase,people: actions
0000,04-0000-21-0,draw (sb's) attention to sth/sb ,-,B2,phrase,people: actions
0000,04-0000-21-0,draw a conclusion,-,B2,phrase,-
0000,04-0000-21-0,draw near/close,-,B2,phrase,-
0000,04-0000-21-0,be in a dream,-,B2,phrase,-
0000,04-0000-21-0,"drive sb mad/crazy, etc.",-,B2,phrase,people: personality
0000,04-0000-21-0,in due course,-,B2,phrase,-
0000,04-0000-21-0,on/off duty,-,B2,phrase,work
0000,04-0000-21-0,not believe your ears,-,B2,phrase,people: personality
0000,04-0000-21-0,earn a/your living,-,B2,phrase,-
0000,04-0000-21-0,at ease,-,B2,phrase,people: personality
0000,04-0000-21-0,the East,-,B2,phrase,-
0000,04-0000-22-0,eat up (sth) or eat (sth) up,-,B2,phrasal verb,"food and drink, people: actions"
0000,04-0000-21-0,(be) in your eighties,-,B2,phrase,people: appearance
0000,04-0000-21-0,the eighties,-,B2,phrase,-
0000,04-0000-21-0,"either side/end, etc.",-,B2,phrase,-
0000,04-0000-21-0,the elder,-,B2,phrase,people: appearance
0000,04-0000-21-0,the eldest,-,B2,phrase,people: appearance
0000,04-0000-21-0,or else,-,B2,phrase,-
0000,04-0000-21-0,"for hours/days, etc. on end",-,B2,phrase,-
0000,04-0000-21-0,no end,-,B2,phrase,-
0000,04-0000-21-0,put an end to sth,-,B2,phrase,-
0000,04-0000-21-0,strangely enough,-,B2,phrase,-
0000,04-0000-21-0,fair enough,-,B2,phrase,communication
0000,04-0000-21-0,even if,-,B2,phrase,communication
0000,04-0000-21-0,even though,-,B2,phrase,communication
0000,04-0000-21-0,ever so,-,B2,phrase,-
0000,04-0000-21-0,be/mean everything,-,B2,phrase,-
0000,04-0000-21-0,not exactly,-,B2,phrase,communication
0000,04-0000-21-0,set an example,-,B2,phrase,people: actions
0000,04-0000-21-0,"exchange looks, opinions, views, etc.",-,B2,phrase,communication
0000,04-0000-21-0,I expect,-,B2,phrase,-
0000,04-0000-21-0,be expecting (a baby),-,B2,phrase,body and health
0000,04-0000-21-0,be exposed to sth,-,B2,phrase,-
0000,04-0000-21-0,"to a great/large, etc. extent",-,B2,phrase,communication
0000,04-0000-21-0,to some extent/to a certain extent,-,B2,phrase,communication
0000,04-0000-21-0,keep your/an eye on sb/sth,-,B2,phrase,people: actions
0000,04-0000-21-0,in sb's eyes,-,B2,phrase,-
0000,04-0000-21-0,have an eye for sth,IDIOM,B2,phrase,-
0000,04-0000-21-0,can't keep/take your eyes off sb/sth,IDIOM,B2,phrase,-
0000,04-0000-21-0,look sb in the eye/eyes,IDIOM,B2,phrase,-
0000,04-0000-21-0,can't face sb/sth/doing sth ,-,B2,phrase,people: personality
0000,04-0000-22-0,face up to sth ,-,B2,phrasal verb,people: personality
0000,04-0000-21-0,despite the fact that,-,B2,phrase,-
0000,04-0000-21-0,in actual fact,-,B2,phrase,communication
0000,04-0000-21-0,as a matter of fact,-,B2,phrase,communication
0000,04-0000-21-0,the fact (of the matter) is,-,B2,phrase,communication
0000,04-0000-22-0,fade away,-,B2,phrasal verb,-
0000,04-0000-21-0,fail to do sth,-,B2,phrase,people: actions
0000,04-0000-21-0,failure to do sth,-,B2,phrase,-
0000,04-0000-21-0,fair enough,-,B2,phrase,communication
0000,04-0000-21-0,Yours faithfully,-,B2,phrase,communication
0000,04-0000-22-0,fall apart,BREAK,B2,phrasal verb,-
0000,04-0000-22-0,fall apart,HAVE PROBLEMS,B2,phrasal verb,-
0000,04-0000-22-0,fall for sb ,-,B2,phrasal verb,"people: actions, people: personality, relationships"
0000,04-0000-22-0,fall out,-,B2,phrasal verb,"people: actions, people: personality, relationships"
0000,04-0000-22-0,fall through,-,B2,phrasal verb,-
0000,04-0000-21-0,be familiar with sth/sb ,-,B2,phrase,people: personality
0000,04-0000-21-0,as far as I know,-,B2,phrase,communication
0000,04-0000-21-0,as far as sb is concerned,-,B2,phrase,communication
0000,04-0000-21-0,as far as sth is concerned,-,B2,phrase,communication
0000,04-0000-21-0,by far,-,B2,phrase,communication
0000,04-0000-21-0,"fasten sth on/to/together, etc.",-,B2,phrase,people: actions
0000,04-0000-21-0,at fault,-,B2,phrase,-
0000,04-0000-21-0,be in favour of sth,-,B2,phrase,people: personality
0000,04-0000-21-0,"feel different/strange, etc.",-,B2,phrase,people: personality
0000,04-0000-21-0,(be) in your fifties,-,B2,phrase,people: appearance
0000,04-0000-21-0,the fifties,-,B2,phrase,-
0000,04-0000-22-0,figure out sth/sb or figure sth/sb out,-,B2,phrasal verb,people: personality
0000,04-0000-21-0,"fill sb with anger/joy/pride, etc.",-,B2,phrase,people: personality
0000,04-0000-21-0,sb's finances,-,B2,phrase,money
0000,04-0000-21-0,find yourself somewhere/doing sth ,-,B2,phrase,-
0000,04-0000-21-0,be found,-,B2,phrase,-
0000,04-0000-21-0,find sb guilty/not guilty,-,B2,phrase,crime
0000,04-0000-22-0,finish with sb,-,B2,phrasal verb,"people: actions, relationships"
0000,04-0000-21-0,at first sight,-,B2,phrase,-
0000,04-0000-21-0,in the first place,-,B2,phrase,-
0000,04-0000-22-0,fit in with sth ,SUITABLE,B2,phrasal verb,-
0000,04-0000-21-0,"fix sth onto/to/under, etc.",-,B2,phrase,people: actions
0000,04-0000-21-0,fall flat on your face,-,B2,phrase,-
0000,04-0000-22-0,focus (sth) on/upon sb/sth ,-,B2,phrasal verb,-
0000,04-0000-21-0,as follows,-,B2,phrase,communication
0000,04-0000-22-0,follow up sth or follow sth up,-,B2,phrasal verb,people: actions
0000,04-0000-21-0,the following,-,B2,phrase,communication
0000,04-0000-21-0,make a fool (out) of sb ,-,B2,phrase,people: personality
0000,04-0000-21-0,make a fool of yourself ,-,B2,phrase,people: personality
0000,04-0000-21-0,for the moment,-,B2,phrase,-
0000,04-0000-21-0,for real,-,B2,phrase,-
0000,04-0000-21-0,for once,-,B2,phrase,-
0000,04-0000-21-0,forget it,-,B2,phrase,-
0000,04-0000-21-0,forgive me,-,B2,phrase,communication
0000,04-0000-21-0,the former,-,B2,phrase,-
0000,04-0000-21-0,(be) in your forties,-,B2,phrase,people: appearance
0000,04-0000-21-0,the forties,-,B2,phrase,-
0000,04-0000-21-0,set sb/sth free,-,B2,phrase,people: actions
0000,04-0000-21-0,from side to side,-,B2,phrase,-
0000,04-0000-21-0,"a week/six months/ten years, etc. from now",-,B2,phrase,-
0000,04-0000-21-0,from time to time,-,B2,phrase,-
0000,04-0000-21-0,make fun of sb/sth,-,B2,phrase,people: actions
0000,04-0000-21-0,in the near future,-,B2,phrase,-
0000,04-0000-21-0,"gaze at/into/out of, etc.",-,B2,phrase,people: actions
0000,04-0000-21-0,"first/second/third, etc. gear",-,B2,phrase,travel
0000,04-0000-21-0,in general,-,B2,phrase,communication
0000,04-0000-21-0,get rid of sth,-,B2,phrase,-
0000,04-0000-21-0,get sb/sth to do sth,-,B2,phrase,communication
0000,04-0000-21-0,get on sb's nerves,-,B2,phrase,people: personality
0000,04-0000-21-0,"get the feeling/idea/impression, etc.",-,B2,phrase,people: personality
0000,04-0000-21-0,get to do sth,-,B2,phrase,people: actions
0000,04-0000-22-0,get across sth or get sth across,-,B2,phrasal verb,communication
0000,04-0000-22-0,get at sth,-,B2,phrasal verb,people: actions
0000,04-0000-22-0,get away,ESCAPE,B2,phrasal verb,travel
0000,04-0000-22-0,get away with sth ,-,B2,phrasal verb,crime
0000,04-0000-22-0,get away,GO SOMEWHERE,B2,phrasal verb,travel
0000,04-0000-22-0,get sb down,-,B2,phrasal verb,people: personality
0000,04-0000-22-0,get down to sth,-,B2,phrasal verb,people: actions
0000,04-0000-22-0,get in,BE CHOSEN,B2,phrasal verb,-
0000,04-0000-22-0,get into sth ,BE CHOSEN,B2,phrasal verb,-
0000,04-0000-22-0,get on with sth,-,B2,phrasal verb,-
0000,04-0000-22-0,get out of sth/doing sth ,-,B2,phrasal verb,people: actions
0000,04-0000-22-0,get over sth/sb ,GET BETTER,B2,phrasal verb,body and health
0000,04-0000-21-0,can't/couldn't get over sth,-,B2,phrase,-
0000,04-0000-22-0,get round to sth ,-,B2,phrasal verb,people: actions
0000,04-0000-22-0,get through sth ,SUCCEED,B2,phrasal verb,education
0000,04-0000-22-0,get to,-,B2,phrasal verb,-
0000,04-0000-22-0,get up,-,B2,phrasal verb,people: actions
0000,04-0000-21-0,"give a performance/speech, etc.",-,B2,phrase,people: actions
0000,04-0000-21-0,give birth,-,B2,phrase,body and health
0000,04-0000-22-0,give away sth or give sth away,SECRET,B2,phrasal verb,communication
0000,04-0000-22-0,give in,ADMIT DEFEAT,B2,phrasal verb,shopping
0000,04-0000-22-0,give up (sth/doing sth) or give (sth) up,-,B2,phrasal verb,people: actions
0000,04-0000-21-0,"glance at/over/through, etc.",-,B2,phrase,people: actions
0000,04-0000-21-0,go red,-,B2,phrase,people: personality
0000,04-0000-21-0,go into detail/s,-,B2,phrase,communication
0000,04-0000-21-0,it goes without saying,-,B2,phrase,communication
0000,04-0000-22-0,go ahead,START,B2,phrasal verb,people: actions
0000,04-0000-22-0,go ahead,ALLOW,B2,phrasal verb,communication
0000,04-0000-22-0,go by,TIME,B2,phrasal verb,-
0000,04-0000-22-0,go down with sth,-,B2,phrasal verb,body and health
0000,04-0000-22-0,go for sth,TRY TO GET,B2,phrasal verb,people: actions
0000,04-0000-22-0,go off,MAKE NOISE,B2,phrasal verb,-
0000,04-0000-22-0,go off,FOOD,B2,phrasal verb,food and drink
0000,04-0000-22-0,go off sth/sb,-,B2,phrasal verb,people: personality
0000,04-0000-22-0,go on,CONTINUE DOING,B2,phrasal verb,people: actions
0000,04-0000-22-0,go on,TALK AGAIN,B2,phrasal verb,communication
0000,04-0000-22-0,go over sth ,-,B2,phrasal verb,-
0000,04-0000-22-0,go through sth,EXPERIENCE,B2,phrasal verb,-
0000,04-0000-22-0,go through sth,EXAMINE,B2,phrasal verb,-
0000,04-0000-21-0,Good for you!,-,B2,phrase,communication
0000,04-0000-21-0,it's a good thing,-,B2,phrase,communication
0000,04-0000-21-0,be no good or be not any/much good,-,B2,phrase,-
0000,04-0000-21-0,do sb good,-,B2,phrase,body and health
0000,04-0000-21-0,take it for granted,-,B2,phrase,-
0000,04-0000-21-0,take sb/sth for granted,-,B2,phrase,-
0000,04-0000-21-0,"great big/long, etc.",-,B2,phrase,describing things
0000,04-0000-21-0,a great deal,-,B2,phrase,describing things
0000,04-0000-21-0,"grow tired/old/calm, etc.",-,B2,phrase,-
0000,04-0000-21-0,I guess so/not,-,B2,phrase,communication
0000,04-0000-21-0,"not half as good/bad/exciting, etc.",-,B2,phrase,describing things
0000,04-0000-21-0,on the one hand ... on the other hand,-,B2,phrase,communication
0000,04-0000-21-0,hand in hand,-,B2,phrase,-
0000,04-0000-22-0,hand over sb/sth or hand sb/sth over,-,B2,phrasal verb,people: actions
0000,04-0000-21-0,a handful of,-,B2,phrase,describing things
0000,04-0000-21-0,be hard on sb ,-,B2,phrase,people: personality
0000,04-0000-21-0,"have sb over/round/to stay, etc.",-,B2,phrase,-
0000,04-0000-21-0,not have a clue,-,B2,phrase,-
0000,04-0000-21-0,have a word with sb,-,B2,phrase,communication
0000,04-0000-21-0,have nothing to do with sb/sth,-,B2,phrase,-
0000,04-0000-21-0,have nothing to do with sb,-,B2,phrase,-
0000,04-0000-21-0,"head back/down/towards, etc.",-,B2,phrase,people: actions
0000,04-0000-22-0,be heading for sth ,-,B2,phrasal verb,-
0000,04-0000-21-0,the headlines,-,B2,phrase,arts and media
0000,04-0000-22-0,have heard of sb/sth ,-,B2,phrasal verb,-
0000,04-0000-21-0,with all your heart,-,B2,phrase,-
0000,04-0000-21-0,by heart,-,B2,phrase,-
0000,04-0000-21-0,break sb's heart,IDIOM,B2,phrase,relationships
0000,04-0000-22-0,heat up sth or heat sth up,-,B2,phrasal verb,"food and drink, people: actions"
0000,04-0000-21-0,the hell,-,B2,phrase,-
0000,04-0000-22-0,help out (sb) or help (sb) out,-,B2,phrasal verb,people: actions
0000,04-0000-21-0,here and there,-,B2,phrase,-
0000,04-0000-21-0,don't hesitate to do sth,-,B2,phrase,communication
0000,04-0000-22-0,hit it off,-,B2,phrasal verb,relationships
0000,04-0000-21-0,hold your breath,-,B2,phrase,"body and health, people: actions"
0000,04-0000-21-0,catch/get/grab/take hold of sth/sb ,-,B2,phrase,people: actions
0000,04-0000-21-0,get hold of sth/sb,-,B2,phrase,communication
0000,04-0000-21-0,in honour of sb/sth ,-,B2,phrase,people: personality
0000,04-0000-21-0,be/get hooked on sth,-,B2,phrase,-
0000,04-0000-21-0,"however cold/difficult/slowly, etc.",-,B2,phrase,-
0000,04-0000-21-0,hundreds,-,B2,phrase,-
0000,04-0000-22-0,hurry up sb/sth or hurry sb/sth up ,-,B2,phrasal verb,people: actions
0000,04-0000-21-0,break the ice,IDIOM,B2,phrase,people: personality
0000,04-0000-22-0,identify with sb/sth,-,B2,phrasal verb,people: personality
0000,04-0000-21-0,if so,-,B2,phrase,-
0000,04-0000-21-0,as if,-,B2,phrase,-
0000,04-0000-21-0,be under the impression,-,B2,phrase,people: personality
0000,04-0000-21-0,in general,-,B2,phrase,communication
0000,04-0000-21-0,be in favour of sth,-,B2,phrase,people: personality
0000,04-0000-21-0,in two/half,-,B2,phrase,describing things
0000,04-0000-21-0,in actual fact,-,B2,phrase,communication
0000,04-0000-21-0,in any case,-,B2,phrase,communication
0000,04-0000-21-0,in that case,-,B2,phrase,communication
0000,04-0000-21-0,in all,-,B2,phrase,describing things
0000,04-0000-21-0,in brief,-,B2,phrase,communication
0000,04-0000-21-0,in sb's eyes,-,B2,phrase,people: personality
0000,04-0000-21-0,In conclusion,-,B2,phrase,communication
0000,04-0000-21-0,in connection with sth,-,B2,phrase,-
0000,04-0000-21-0,in due course,-,B2,phrase,-
0000,04-0000-21-0,in other words,-,B2,phrase,communication
0000,04-0000-21-0,in sb's direction,-,B2,phrase,-
0000,04-0000-21-0,in writing,-,B2,phrase,communication
0000,04-0000-21-0,in secret,-,B2,phrase,-
0000,04-0000-21-0,in season,-,B2,phrase,"food and drink, natural world"
0000,04-0000-21-0,"in good/high/low, etc. spirits",-,B2,phrase,people: personality
0000,04-0000-21-0,in honour of sb/sth ,-,B2,phrase,people: personality
0000,04-0000-21-0,in view of sth,-,B2,phrase,-
0000,04-0000-21-0,in the first place,-,B2,phrase,-
0000,04-0000-21-0,in place of sth,-,B2,phrase,-
0000,04-0000-21-0,in person,-,B2,phrase,-
0000,04-0000-21-0,in practice,-,B2,phrase,-
0000,04-0000-21-0,in private,-,B2,phrase,-
0000,04-0000-21-0,in progress,-,B2,phrase,-
0000,04-0000-21-0,in relation to sth,-,B2,phrase,-
0000,04-0000-21-0,in relation to sth,-,B2,phrase,-
0000,04-0000-21-0,in this respect/in many respects,-,B2,phrase,-
0000,04-0000-21-0,in response to,-,B2,phrase,communication
0000,04-0000-21-0,in stock,-,B2,phrase,shopping
0000,04-0000-21-0,in a row,-,B2,phrase,-
0000,04-0000-21-0,in turn,-,B2,phrase,-
0000,04-0000-21-0,in those days,-,B2,phrase,-
0000,04-0000-21-0,be a bad/good influence (on sb),-,B2,phrase,people: personality
0000,04-0000-21-0,inside out,-,B2,phrase,"clothes, describing things"
0000,04-0000-21-0,be/get involved (in/with sth),-,B2,phrase,-
0000,04-0000-21-0,it's sb/sth,-,B2,phrase,-
0000,04-0000-21-0,in itself,-,B2,phrase,-
0000,04-0000-21-0,"do a good/excellent, etc. job",-,B2,phrase,people: actions
0000,04-0000-21-0,judging by/from,-,B2,phrase,communication
0000,04-0000-21-0,just as,-,B2,phrase,-
0000,04-0000-21-0,justify yourself ,-,B2,phrase,communication
0000,04-0000-21-0,keep sb waiting,-,B2,phrase,-
0000,04-0000-21-0,keep a/your promise,-,B2,phrase,-
0000,04-0000-21-0,"keep notes/records, etc.",-,B2,phrase,communication
0000,04-0000-21-0,keep your/an eye on sb/sth,-,B2,phrase,people: actions
0000,04-0000-21-0,keep sb company,-,B2,phrase,relationships
0000,04-0000-21-0,keep sb/sth in mind,-,B2,phrase,-
0000,04-0000-22-0,keep (sb/sth) away,-,B2,phrasal verb,-
0000,04-0000-22-0,keep (sb/sth) back,-,B2,phrasal verb,people: actions
0000,04-0000-22-0,keep down sth or keep sth down,-,B2,phrasal verb,people: actions
0000,04-0000-22-0,keep sth off (sb/sth),-,B2,phrasal verb,people: actions
0000,04-0000-22-0,keep to sth ,-,B2,phrasal verb,-
0000,04-0000-22-0,keep up (with sb/sth),SAME SPEED,B2,phrasal verb,travel
0000,04-0000-22-0,keep up (with sb/sth),UNDERSTAND,B2,phrasal verb,-
0000,04-0000-22-0,key in sth or key sth in,-,B2,phrasal verb,"people: actions, technology"
0000,04-0000-21-0,kill time,-,B2,phrase,-
0000,04-0000-21-0,kind of,-,B2,phrase,describing things
0000,04-0000-22-0,knock sb out,HIT SOMEONE,B2,phrasal verb,people: actions
